Unnamed: 0,Best,Brussel,Luxumburg,Month
Part 925,7,5,1,4
Part 926,7,3,1,4
Part 927,7,5,10,4
Part 928,7,9,7,4
Part 929,6,8,2,4
Part 930,3,5,8,4
Part 931,6,6,9,4
Part 932,9,5,10,4
Part 933,1,8,2,4
Part 934,5,3,4,4
Part 935,4,3,10,4
Part 936,1,9,6,4
Part 937,4,3,6,4
Part 938,4,6,7,4
Part 939,1,6,9,4
Part 940,6,3,4,4
Part 941,10,9,7,4
Part 942,7,1,8,4
Part 943,4,2,4,4
Part 944,4,5,9,4
Part 945,6,4,6,4
Part 946,5,4,3,4
Part 947,4,5,1,4
Part 948,6,6,7,4
Part 949,9,1,9,4
Part 950,9,1,9,4
Part 951,2,6,5,4
Part 952,8,7,8,4
Part 953,4,5,1,4
Part 954,8,3,6,4
Part 955,6,9,10,4
Part 956,4,3,8,4
Part 957,3,9,6,4
Part 958,9,3,4,4
Part 959,8,7,5,4
Part 960,2,4,8,4
Part 961,8,4,6,4
Part 962,5,5,2,4
Part 963,3,6,1,4
Part 964,10,5,10,4
Part 965,7,9,3,4
Part 966,10,1,8,4
Part 967,8,1,7,4
Part 968,1,8,1,4
Part 969,1,1,4,4
Part 970,4,6,6,4
Part 971,1,10,9,4
Part 972,4,6,10,4
Part 973,6,8,7,4
Part 974,7,2,4,4
Part 975,9,7,8,4
Part 976,7,9,2,4
Part 977,10,1,2,4
Part 978,7,3,8,4
Part 979,4,6,3,4
Part 980,2,4,4,4
Part 981,9,3,3,4
Part 982,3,8,10,4
Part 983,4,8,5,4
Part 984,9,7,10,4
Part 985,6,7,7,4
Part 986,4,5,3,4
Part 987,4,1,1,4
Part 988,1,2,4,4
Part 989,10,2,5,4
Part 990,10,7,3,4
Part 991,1,5,6,4
Part 992,5,1,8,4
Part 993,5,3,2,4
Part 994,5,1,8,4
Part 995,5,8,6,4
Part 996,8,5,3,4
Part 997,8,1,3,4
Part 998,4,9,3,4
Part 999,2,2,2,4
Part 1000,7,1,2,4
Part 1,1,3,2,5
Part 2,2,9,4,5
Part 3,4,9,7,5
Part 4,10,4,1,5
Part 5,2,4,8,5
Part 6,1,4,4,5
Part 7,6,1,1,5
Part 8,8,4,2,5
Part 9,10,2,5,5
Part 10,3,4,10,5
Part 11,10,7,5,5
Part 12,6,3,4,5
Part 13,4,5,5,5
Part 14,5,4,10,5
Part 15,1,4,1,5
Part 16,10,2,4,5
Part 17,10,7,3,5
Part 18,9,7,6,5
Part 19,2,6,3,5
Part 20,10,7,2,5
Part 21,3,7,1,5
Part 22,9,1,5,5
Part 23,5,1,2,5
Part 24,1,2,3,5
Part 25,1,2,7,5
Part 26,9,7,5,5
Part 27,9,8,8,5
Part 28,7,8,5,5
Part 29,3,2,10,5
Part 30,4,6,3,5
Part 31,6,3,2,5
Part 32,10,7,9,5
Part 33,9,5,9,5
Part 34,10,9,10,5
Part 35,5,6,9,5
Part 36,2,4,8,5
Part 37,4,9,8,5
Part 38,9,8,4,5
Part 39,4,9,5,5
Part 40,4,7,7,5
Part 41,1,9,5,5
Part 42,6,8,9,5
Part 43,7,6,9,5
Part 44,8,2,3,5
Part 45,3,2,9,5
Part 46,7,9,9,5
Part 47,9,6,5,5
Part 48,6,8,2,5
Part 49,5,7,8,5
Part 50,3,3,10,5
Part 51,2,2,4,5
Part 52,5,7,6,5
Part 53,2,9,2,5
Part 54,8,5,1,5
Part 55,7,3,7,5
Part 56,4,8,8,5
Part 57,8,9,4,5
Part 58,8,10,8,5
Part 59,2,7,8,5
Part 60,10,6,4,5
Part 61,9,4,5,5
Part 62,4,1,10,5
Part 63,10,9,2,5
Part 64,5,2,1,5
Part 65,4,3,4,5
Part 66,1,7,6,5
Part 67,1,4,1,5
Part 68,6,6,7,5
Part 69,1,3,5,5
Part 70,10,7,5,5
Part 71,8,7,10,5
Part 72,7,10,7,5
Part 73,6,4,8,5
Part 74,9,5,5,5
Part 75,9,1,3,5
Part 76,1,3,1,5
Part 77,2,5,6,5
Part 78,1,9,2,5
Part 79,1,8,6,5
Part 80,6,7,7,5
Part 81,1,8,6,5
Part 82,2,7,1,5
Part 83,8,9,1,5
Part 84,1,3,1,5
Part 85,1,7,5,5
Part 86,5,8,3,5
Part 87,6,4,9,5
Part 88,3,9,9,5
Part 89,6,5,9,5
Part 90,3,10,6,5
Part 91,4,8,10,5
Part 92,4,5,5,5
Part 93,6,7,7,5
Part 94,4,3,9,5
Part 95,4,5,7,5
Part 96,6,6,10,5
Part 97,5,9,4,5
Part 98,7,1,3,5
Part 99,5,9,7,5
Part 100,5,3,7,5
Part 101,10,5,7,5
Part 102,5,10,8,5
Part 103,2,8,8,5
Part 104,7,10,3,5
Part 105,5,3,7,5
Part 106,3,6,9,5
Part 107,2,6,1,5
Part 108,9,9,6,5
Part 109,8,6,3,5
Part 110,9,10,7,5
Part 111,10,1,6,5
Part 112,2,10,5,5
Part 113,6,8,3,5
Part 114,4,2,2,5
Part 115,8,3,4,5
Part 116,3,1,4,5
Part 117,10,5,8,5
Part 118,4,1,5,5
Part 119,6,6,3,5
Part 120,3,7,8,5
Part 121,2,9,4,5
Part 122,4,2,4,5
Part 123,4,7,9,5
Part 124,6,5,7,5
Part 125,2,4,8,5
Part 126,1,10,9,5
Part 127,3,2,7,5
Part 128,7,3,1,5
Part 129,2,1,9,5
Part 130,4,5,8,5
Part 131,8,3,10,5
Part 132,8,1,5,5
Part 133,9,6,2,5
Part 134,8,6,3,5
Part 135,5,5,2,5
Part 136,5,10,3,5
Part 137,5,4,10,5
Part 138,2,9,4,5
Part 139,2,7,6,5
Part 140,10,9,4,5
Part 141,7,8,10,5
Part 142,10,7,2,5
Part 143,7,10,2,5
Part 144,1,1,6,5
Part 145,2,9,2,5
Part 146,8,3,3,5
Part 147,9,4,1,5
Part 148,10,4,3,5
Part 149,4,10,6,5
Part 150,6,3,6,5
Part 151,1,7,5,5
Part 152,7,5,2,5
Part 153,10,10,5,5
Part 154,5,3,4,5
Part 155,5,1,7,5
Part 156,3,8,8,5
Part 157,3,9,7,5
Part 158,10,6,6,5
Part 159,9,3,1,5
Part 160,1,9,4,5
Part 161,7,6,10,5
Part 162,4,7,3,5
Part 163,10,2,1,5
Part 164,4,7,7,5
Part 165,9,1,10,5
Part 166,2,4,5,5
Part 167,10,3,5,5
Part 168,2,8,10,5
Part 169,10,3,5,5
Part 170,7,2,8,5
Part 171,10,3,3,5
Part 172,4,10,2,5
Part 173,5,8,9,5
Part 174,1,9,8,5
Part 175,7,2,8,5
Part 176,3,4,7,5
Part 177,2,6,10,5
Part 178,9,4,4,5
Part 179,3,6,1,5
Part 180,2,4,5,5
Part 181,3,2,6,5
Part 182,3,2,9,5
Part 183,7,6,10,5
Part 184,1,6,5,5
Part 185,2,9,10,5
Part 186,1,7,5,5
Part 187,8,1,9,5
Part 188,9,5,5,5
Part 189,5,3,4,5
Part 190,6,2,8,5
Part 191,1,1,3,5
Part 192,1,1,3,5
Part 193,1,7,10,5
Part 194,7,4,1,5
Part 195,7,7,10,5
Part 196,1,4,2,5
Part 197,2,5,9,5
Part 198,9,3,7,5
Part 199,6,7,4,5
Part 200,10,7,2,5
Part 201,8,9,10,5
Part 202,1,8,1,5
Part 203,3,9,4,5
Part 204,9,4,3,5
Part 205,2,3,1,5
Part 206,6,8,3,5
Part 207,4,8,4,5
Part 208,6,10,4,5
Part 209,4,9,5,5
Part 210,1,5,2,5
Part 211,3,3,1,5
Part 212,4,10,1,5
Part 213,1,2,10,5
Part 214,4,2,4,5
Part 215,4,4,8,5
Part 216,4,1,6,5
Part 217,5,3,4,5
Part 218,6,8,7,5
Part 219,9,7,2,5
Part 220,3,3,10,5
Part 221,3,9,3,5
Part 222,3,10,6,5
Part 223,2,3,5,5
Part 224,2,10,2,5
Part 225,2,6,2,5
Part 226,8,1,7,5
Part 227,4,1,8,5
Part 228,8,7,6,5
Part 229,7,2,4,5
Part 230,1,10,3,5
Part 231,9,6,7,5
Part 232,1,6,2,5
Part 233,8,7,3,5
Part 234,9,3,2,5
Part 235,8,6,7,5
Part 236,9,9,6,5
Part 237,2,7,8,5
Part 238,9,6,10,5
Part 239,5,6,2,5
Part 240,10,3,6,5
Part 241,1,5,1,5
Part 242,4,2,6,5
Part 243,9,5,6,5
Part 244,9,1,10,5
Part 245,4,6,1,5
Part 246,2,1,8,5
Part 247,3,6,6,5
Part 248,4,4,5,5
Part 249,1,9,9,5
Part 250,9,7,6,5
Part 251,3,7,4,5
Part 252,1,10,7,5
Part 253,8,6,5,5
Part 254,1,1,8,5
Part 255,8,1,3,5
Part 256,1,3,4,5
Part 257,8,10,4,5
Part 258,10,1,6,5
Part 259,8,5,2,5
Part 260,2,6,8,5
Part 261,10,4,2,5
Part 262,7,5,4,5
Part 263,7,8,3,5
Part 264,2,9,1,5
Part 265,7,10,3,5
Part 266,7,4,6,5
Part 267,5,10,9,5
Part 268,10,6,6,5
Part 269,8,9,2,5
Part 270,10,1,2,5
Part 271,3,1,7,5
Part 272,2,5,3,5
Part 273,1,4,3,5
Part 274,10,5,8,5
Part 275,1,6,10,5
Part 276,4,5,2,5
Part 277,8,4,4,5
Part 278,6,3,6,5
Part 279,1,1,3,5
Part 280,4,6,4,5
Part 281,9,8,4,5
Part 282,8,4,6,5
Part 283,8,10,3,5
Part 284,2,7,3,5
Part 285,10,6,1,5
Part 286,7,7,2,5
Part 287,4,10,5,5
Part 288,8,9,9,5
Part 289,6,7,1,5
Part 290,4,5,3,5
Part 291,4,10,7,5
Part 292,4,4,8,5
Part 293,9,9,5,5
Part 294,4,3,8,5
Part 295,9,10,8,5
Part 296,1,4,9,5
Part 297,8,1,1,5
Part 298,10,7,5,5
Part 299,6,10,1,5
Part 300,6,9,8,5
Part 301,6,7,3,5
Part 302,6,7,9,5
Part 303,6,3,10,5
Part 304,4,10,6,5
Part 305,3,9,10,5
Part 306,9,1,9,5
Part 307,9,9,9,5
Part 308,4,2,9,5
Part 309,1,7,8,5
Part 310,4,1,1,5
Part 311,1,5,1,5
Part 312,4,10,5,5
Part 313,3,10,10,5
Part 314,5,5,9,5
Part 315,4,8,8,5
Part 316,6,3,2,5
Part 317,3,6,2,5
Part 318,9,2,6,5
Part 319,7,8,1,5
Part 320,8,7,8,5
Part 321,8,1,7,5
Part 322,7,3,5,5
Part 323,10,3,1,5
Part 324,3,3,1,5
Part 325,1,5,9,5
Part 326,3,3,1,5
Part 327,9,8,1,5
Part 328,7,4,2,5
Part 329,10,3,10,5
Part 330,9,5,4,5
Part 331,8,8,8,5
Part 332,6,4,2,5
Part 333,7,8,8,5
Part 334,8,3,7,5
Part 335,6,9,3,5
Part 336,5,1,6,5
Part 337,4,5,3,5
Part 338,3,9,6,5
Part 339,1,1,5,5
Part 340,7,4,1,5
Part 341,4,7,6,5
Part 342,7,4,2,5
Part 343,1,3,9,5
Part 344,5,7,1,5
Part 345,2,1,10,5
Part 346,9,2,1,5
Part 347,6,3,7,5
Part 348,3,7,2,5
Part 349,1,9,10,5
Part 350,1,5,5,5
Part 351,2,3,8,5
Part 352,10,9,3,5
Part 353,7,5,4,5
Part 354,2,2,5,5
Part 355,10,2,9,5
Part 356,4,4,4,5
Part 357,5,7,4,5
Part 358,5,7,7,5
Part 359,9,4,5,5
Part 360,3,7,10,5
Part 361,2,7,7,5
Part 362,9,2,2,5
Part 363,10,9,6,5
Part 364,2,9,9,5
Part 365,6,10,6,5
Part 366,2,7,3,5
Part 367,5,4,3,5
Part 368,1,10,2,5
Part 369,10,1,9,5
Part 370,8,6,5,5
Part 371,8,7,5,5
Part 372,7,10,2,5
Part 373,1,2,2,5
Part 374,3,4,2,5
Part 375,8,8,5,5
Part 376,3,10,4,5
Part 377,9,5,2,5
Part 378,5,3,6,5
Part 379,8,5,6,5
Part 380,9,9,2,5
Part 381,9,3,10,5
Part 382,7,2,9,5
Part 383,6,1,8,5
Part 384,3,10,7,5
Part 385,4,1,10,5
Part 386,1,10,7,5
Part 387,5,9,4,5
Part 388,6,2,9,5
Part 389,3,8,4,5
Part 390,3,7,9,5
Part 391,5,6,5,5
Part 392,5,5,3,5
Part 393,10,9,7,5
Part 394,4,7,7,5
Part 395,6,8,5,5
Part 396,10,2,7,5
Part 397,7,7,8,5
Part 398,4,5,3,5
Part 399,3,2,5,5
Part 400,1,3,6,5
Part 401,1,9,8,5
Part 402,8,1,8,5
Part 403,6,9,6,5
Part 404,6,1,5,5
Part 405,9,9,7,5
Part 406,6,10,6,5
Part 407,2,3,6,5
Part 408,2,2,6,5
Part 409,6,8,9,5
Part 410,5,7,7,5
Part 411,5,2,8,5
Part 412,10,10,8,5
Part 413,4,10,4,5
Part 414,7,2,6,5
Part 415,2,7,3,5
Part 416,5,4,7,5
Part 417,5,10,5,5
Part 418,3,3,8,5
Part 419,3,6,1,5
Part 420,10,6,10,5
Part 421,10,7,3,5
Part 422,1,9,9,5
Part 423,8,6,8,5
Part 424,10,8,8,5
Part 425,7,4,1,5
Part 426,2,3,6,5
Part 427,5,6,2,5
Part 428,9,2,2,5
Part 429,10,5,3,5
Part 430,3,2,3,5
Part 431,5,8,9,5
Part 432,1,4,10,5
Part 433,4,7,9,5
Part 434,10,9,6,5
Part 435,2,7,4,5
Part 436,9,8,10,5
Part 437,2,4,3,5
Part 438,3,8,3,5
Part 439,1,10,10,5
Part 440,4,10,1,5
Part 441,10,5,9,5
Part 442,7,5,8,5
Part 443,3,2,1,5
Part 444,1,5,5,5
Part 445,1,5,7,5
Part 446,7,7,4,5
Part 447,4,9,10,5
Part 448,5,7,4,5
Part 449,4,10,1,5
Part 450,3,2,8,5
Part 451,10,4,8,5
Part 452,8,10,2,5
Part 453,5,6,6,5
Part 454,5,7,5,5
Part 455,7,10,6,5
Part 456,10,2,10,5
Part 457,10,4,2,5
Part 458,10,6,10,5
Part 459,8,3,1,5
Part 460,8,8,2,5
Part 461,8,8,1,5
Part 462,4,9,6,5
Part 463,9,2,8,5
Part 464,1,1,10,5
Part 465,2,3,1,5
Part 466,3,6,6,5
Part 467,1,9,4,5
Part 468,7,6,2,5
Part 469,5,9,9,5
Part 470,2,1,8,5
Part 471,9,4,2,5
Part 472,4,9,1,5
Part 473,9,4,7,5
Part 474,4,10,9,5
Part 475,5,7,10,5
Part 476,9,7,8,5
Part 477,10,4,6,5
Part 478,6,9,7,5
Part 479,7,4,9,5
Part 480,8,2,4,5
Part 481,8,5,10,5
Part 482,8,5,1,5
Part 483,6,4,6,5
Part 484,2,10,9,5
Part 485,7,2,5,5
Part 486,1,1,8,5
Part 487,5,2,10,5
Part 488,4,1,6,5
Part 489,2,5,2,5
Part 490,4,6,2,5
Part 491,6,3,7,5
Part 492,5,4,3,5
Part 493,10,9,5,5
Part 494,8,4,7,5
Part 495,6,9,1,5
Part 496,5,3,10,5
Part 497,7,6,8,5
Part 498,7,1,7,5
Part 499,9,9,2,5
Part 500,6,7,8,5
Part 501,7,6,9,5
Part 502,3,8,6,5
Part 503,3,8,8,5
Part 504,3,2,7,5
Part 505,9,8,7,5
Part 506,3,4,7,5
Part 507,3,4,8,5
Part 508,10,10,5,5
Part 509,7,9,9,5
Part 510,5,9,9,5
Part 511,5,4,9,5
Part 512,7,7,5,5
Part 513,10,9,5,5
Part 514,5,5,10,5
Part 515,6,3,4,5
Part 516,2,7,10,5
Part 517,4,6,2,5
Part 518,8,9,5,5
Part 519,9,9,1,5
Part 520,5,2,1,5
Part 521,6,1,6,5
Part 522,5,10,5,5
Part 523,9,6,2,5
Part 524,4,10,5,5
Part 525,10,3,1,5
Part 526,8,3,5,5
Part 527,3,8,10,5
Part 528,7,1,2,5
Part 529,1,7,10,5
Part 530,4,6,1,5
Part 531,10,9,9,5
Part 532,7,10,5,5
Part 533,10,9,5,5
Part 534,1,6,7,5
Part 535,4,6,6,5
Part 536,4,1,3,5
Part 537,3,7,3,5
Part 538,7,1,10,5
Part 539,2,2,5,5
Part 540,4,3,2,5
Part 541,6,7,10,5
Part 542,7,6,7,5
Part 543,10,4,10,5
Part 544,9,6,8,5
Part 545,4,2,9,5
Part 546,9,1,5,5
Part 547,2,7,1,5
Part 548,7,7,4,5
Part 549,8,7,4,5
Part 550,4,9,1,5
Part 551,7,2,10,5
Part 552,1,4,1,5
Part 553,4,2,6,5
Part 554,4,3,10,5
Part 555,10,8,2,5
Part 556,5,5,2,5
Part 557,4,8,5,5
Part 558,10,10,6,5
Part 559,6,1,1,5
Part 560,6,5,10,5
Part 561,4,7,9,5
Part 562,7,7,1,5
Part 563,3,8,10,5
Part 564,5,10,1,5
Part 565,8,4,5,5
Part 566,6,4,8,5
Part 567,4,5,10,5
Part 568,5,5,1,5
Part 569,6,5,5,5
Part 570,8,4,1,5
Part 571,5,3,4,5
Part 572,5,5,2,5
Part 573,8,1,3,5
Part 574,9,4,9,5
Part 575,2,5,6,5
Part 576,6,9,3,5
Part 577,8,8,9,5
Part 578,1,7,1,5
Part 579,1,8,7,5
Part 580,9,7,9,5
Part 581,3,8,1,5
Part 582,4,3,3,5
Part 583,9,5,5,5
Part 584,6,8,10,5
Part 585,2,5,8,5
Part 586,8,8,3,5
Part 587,2,2,2,5
Part 588,9,1,7,5
Part 589,1,3,6,5
Part 590,2,10,2,5
Part 591,3,7,5,5
Part 592,7,7,6,5
Part 593,2,5,9,5
Part 594,9,2,5,5
Part 595,1,8,2,5
Part 596,8,2,1,5
Part 597,8,6,8,5
Part 598,9,1,6,5
Part 599,7,3,3,5
Part 600,3,7,2,5
Part 601,4,8,6,5
Part 602,3,1,8,5
Part 603,1,7,8,5
Part 604,2,6,4,5
Part 605,2,8,6,5
Part 606,10,2,9,5
Part 607,5,4,1,5
Part 608,10,6,6,5
Part 609,10,8,4,5
Part 610,3,7,8,5
Part 611,6,5,2,5
Part 612,9,6,5,5
Part 613,7,1,8,5
Part 614,10,10,9,5
Part 615,8,7,3,5
Part 616,6,5,3,5
Part 617,7,8,4,5
Part 618,4,9,10,5
Part 619,9,2,8,5
Part 620,6,5,3,5
Part 621,2,10,5,5
Part 622,7,4,5,5
Part 623,1,4,1,5
Part 624,7,2,5,5
Part 625,2,9,3,5
Part 626,6,1,5,5
Part 627,3,9,8,5
Part 628,2,3,7,5
Part 629,3,1,2,5
Part 630,8,4,1,5
Part 631,3,2,5,5
Part 632,2,7,3,5
Part 633,7,3,7,5
Part 634,6,10,1,5
Part 635,3,9,9,5
Part 636,5,4,9,5
Part 637,8,8,1,5
Part 638,1,4,4,5
Part 639,6,6,8,5
Part 640,8,9,10,5
Part 641,10,4,10,5
Part 642,3,5,9,5
Part 643,2,8,5,5
Part 644,5,7,8,5
Part 645,8,1,10,5
Part 646,9,6,5,5
Part 647,3,2,1,5
Part 648,1,3,4,5
Part 649,1,2,8,5
Part 650,10,2,1,5
Part 651,2,3,10,5
Part 652,7,6,7,5
Part 653,1,9,4,5
Part 654,8,8,5,5
Part 655,1,9,6,5
Part 656,3,2,8,5
Part 657,2,4,4,5
Part 658,7,3,1,5
Part 659,9,7,4,5
Part 660,6,5,2,5
Part 661,2,2,2,5
Part 662,5,1,7,5
Part 663,1,3,1,5
Part 664,3,5,1,5
Part 665,6,5,6,5
Part 666,1,2,2,5
Part 667,2,9,3,5
Part 668,4,9,6,5
Part 669,5,2,8,5
Part 670,8,4,9,5
Part 671,8,1,5,5
Part 672,4,9,7,5
Part 673,8,2,10,5
Part 674,5,6,3,5
Part 675,5,8,2,5
Part 676,4,1,2,5
Part 677,10,9,4,5
Part 678,10,9,9,5
Part 679,3,1,5,5
Part 680,8,1,1,5
Part 681,1,1,6,5
Part 682,4,9,4,5
Part 683,3,7,10,5
Part 684,3,10,4,5
Part 685,7,6,4,5
Part 686,1,6,10,5
Part 687,7,5,3,5
Part 688,2,3,2,5
Part 689,4,2,4,5
Part 690,1,7,10,5
Part 691,3,1,10,5
Part 692,10,9,5,5
Part 693,7,4,7,5
Part 694,9,2,4,5
Part 695,5,1,6,5
Part 696,10,9,5,5
Part 697,3,6,9,5
Part 698,3,10,7,5
Part 699,10,9,1,5
Part 700,5,8,7,5
Part 701,7,5,1,5
Part 702,2,7,1,5
Part 703,1,8,4,5
Part 704,3,10,1,5
Part 705,5,6,6,5
Part 706,10,5,7,5
Part 707,4,10,4,5
Part 708,5,8,1,5
Part 709,1,3,6,5
Part 710,10,10,1,5
Part 711,6,7,4,5
Part 712,3,7,4,5
Part 713,3,9,1,5
Part 714,2,4,10,5
Part 715,3,7,9,5
Part 716,5,10,7,5
Part 717,1,7,7,5
Part 718,10,1,2,5
Part 719,7,1,2,5
Part 720,10,5,5,5
Part 721,6,8,5,5
Part 722,6,6,10,5
Part 723,8,7,8,5
Part 724,4,4,1,5
Part 725,1,8,5,5
Part 726,4,1,1,5
Part 727,8,2,8,5
Part 728,3,8,4,5
Part 729,1,9,4,5
Part 730,8,3,6,5
Part 731,2,6,9,5
Part 732,6,3,3,5
Part 733,1,2,8,5
Part 734,6,5,9,5
Part 735,4,2,7,5
Part 736,8,8,3,5
Part 737,7,8,8,5
Part 738,1,10,10,5
Part 739,7,4,8,5
Part 740,9,2,6,5
Part 741,3,5,5,5
Part 742,8,5,8,5
Part 743,2,8,3,5
Part 744,3,6,10,5
Part 745,7,8,7,5
Part 746,8,6,6,5
Part 747,7,5,6,5
Part 748,6,4,4,5
Part 749,5,10,4,5
Part 750,9,1,7,5
Part 751,4,3,2,5
Part 752,2,5,6,5
Part 753,9,9,6,5
Part 754,6,1,4,5
Part 755,3,3,8,5
Part 756,7,1,9,5
Part 757,9,7,3,5
Part 758,10,4,7,5
Part 759,2,1,2,5
Part 760,2,4,1,5
Part 761,9,9,8,5
Part 762,6,1,3,5
Part 763,9,10,1,5
Part 764,5,1,2,5
Part 765,5,10,5,5
Part 766,10,6,2,5
Part 767,1,2,2,5
Part 768,9,7,2,5
Part 769,3,6,10,5
Part 770,1,5,10,5
Part 771,3,2,9,5
Part 772,10,7,1,5
Part 773,4,2,3,5
Part 774,5,8,1,5
Part 775,9,7,9,5
Part 776,5,3,1,5
Part 777,10,10,9,5
Part 778,6,1,10,5
Part 779,1,2,1,5
Part 780,1,2,10,5
Part 781,6,2,3,5
Part 782,4,7,3,5
Part 783,8,2,2,5
Part 784,9,3,5,5
Part 785,7,1,2,5
Part 786,5,4,2,5
Part 787,8,5,10,5
Part 788,5,7,8,5
Part 789,7,2,9,5
Part 790,7,6,7,5
Part 791,7,1,8,5
Part 792,2,7,7,5
Part 793,6,5,4,5
Part 794,8,6,5,5
Part 795,3,2,1,5
Part 796,6,9,4,5
Part 797,7,7,5,5
Part 798,5,6,5,5
Part 799,2,9,1,5
Part 800,1,4,9,5
Part 801,6,6,9,5
Part 802,6,8,1,5
Part 803,10,2,3,5
Part 804,2,6,4,5
Part 805,10,10,1,5
Part 806,8,5,4,5
Part 807,7,1,4,5
Part 808,6,2,1,5
Part 809,4,2,6,5
Part 810,9,3,10,5
Part 811,8,9,7,5
Part 812,9,3,2,5
Part 813,6,5,4,5
Part 814,3,9,5,5
Part 815,1,8,2,5
Part 816,6,2,2,5
Part 817,4,7,6,5
Part 818,1,10,2,5
Part 819,6,8,3,5
Part 820,6,2,4,5
Part 821,10,2,2,5
Part 822,8,9,9,5
Part 823,5,3,6,5
Part 824,8,5,9,5
Part 825,5,3,9,5
Part 826,8,10,2,5
Part 827,3,6,6,5
Part 828,2,3,6,5
Part 829,5,8,3,5
Part 830,8,10,7,5
Part 831,8,4,1,5
Part 832,6,10,5,5
Part 833,6,8,4,5
Part 834,8,8,2,5
Part 835,8,5,1,5
Part 836,3,1,2,5
Part 837,3,5,1,5
Part 838,9,7,6,5
Part 839,6,8,7,5
Part 840,5,6,8,5
Part 841,7,3,4,5
Part 842,6,10,9,5
Part 843,4,4,3,5
Part 844,5,2,5,5
Part 845,5,6,2,5
Part 846,8,3,1,5
Part 847,5,2,9,5
Part 848,8,5,1,5
Part 849,1,9,4,5
Part 850,4,7,10,5
Part 851,4,5,10,5
Part 852,4,4,2,5
Part 853,8,3,3,5
Part 854,8,10,4,5
Part 855,2,9,1,5
Part 856,8,10,5,5
Part 857,9,5,3,5
Part 858,3,7,4,5
Part 859,5,5,4,5
Part 860,1,2,10,5
Part 861,7,5,4,5
Part 862,6,8,3,5
Part 863,10,9,7,5
Part 864,9,5,7,5
Part 865,10,7,10,5
Part 866,3,8,6,5
Part 867,10,6,1,5
Part 868,7,8,7,5
Part 869,10,7,8,5
Part 870,2,8,7,5
Part 871,7,5,5,5
Part 872,7,2,2,5
Part 873,5,7,2,5
Part 874,5,9,6,5
Part 875,1,8,10,5
Part 876,7,7,5,5
Part 877,2,9,5,5
Part 878,7,10,1,5
Part 879,9,3,9,5
Part 880,5,10,5,5
Part 881,8,5,9,5
Part 882,9,5,9,5
Part 883,1,10,7,5
Part 884,9,7,9,5
Part 885,2,4,9,5
Part 886,7,9,8,5
Part 887,6,1,2,5
Part 888,3,2,8,5
Part 889,10,10,4,5
Part 890,5,3,3,5
Part 891,7,8,6,5
Part 892,3,7,4,5
Part 893,9,1,2,5
Part 894,10,10,6,5
Part 895,8,1,1,5
Part 896,7,5,4,5
Part 897,3,3,2,5
Part 898,10,5,3,5
Part 899,7,2,9,5
Part 900,6,7,2,5
Part 901,2,10,5,5
Part 902,6,8,1,5
Part 903,10,2,2,5
Part 904,6,6,10,5
Part 905,6,2,9,5
Part 906,4,10,2,5
Part 907,4,6,9,5
Part 908,3,1,10,5
Part 909,6,6,10,5
Part 910,4,5,4,5
Part 911,6,4,3,5
Part 912,7,5,8,5
Part 913,7,3,5,5
Part 914,8,6,9,5
Part 915,2,3,1,5
Part 916,5,4,10,5
Part 917,8,3,8,5
Part 918,4,9,9,5
Part 919,10,2,6,5
Part 920,4,6,2,5
Part 921,4,6,2,5
Part 922,1,9,8,5
Part 923,1,1,4,5
Part 924,5,10,10,5
Part 925,3,10,2,5
Part 926,7,8,8,5
Part 927,10,4,9,5
Part 928,7,6,2,5
Part 929,6,3,7,5
Part 930,10,9,2,5
Part 931,1,7,3,5
Part 932,3,2,3,5
Part 933,1,1,8,5
Part 934,6,2,10,5
Part 935,6,10,2,5
Part 936,2,2,2,5
Part 937,5,8,5,5
Part 938,3,5,2,5
Part 939,1,4,4,5
Part 940,6,5,8,5
Part 941,5,6,2,5
Part 942,7,8,3,5
Part 943,5,1,5,5
Part 944,4,5,6,5
Part 945,8,6,7,5
Part 946,9,9,1,5
Part 947,8,7,6,5
Part 948,5,4,8,5
Part 949,3,5,6,5
Part 950,5,8,5,5
Part 951,6,8,3,5
Part 952,1,3,7,5
Part 953,3,5,6,5
Part 954,9,3,3,5
Part 955,5,4,4,5
Part 956,7,1,9,5
Part 957,6,2,3,5
Part 958,7,9,4,5
Part 959,3,8,2,5
Part 960,10,2,6,5
Part 961,4,10,8,5
Part 962,9,7,4,5
Part 963,4,8,3,5
Part 964,10,9,3,5
Part 965,1,1,7,5
Part 966,5,9,6,5
Part 967,7,8,5,5
Part 968,9,8,2,5
Part 969,3,4,3,5
Part 970,10,7,5,5
Part 971,7,10,8,5
Part 972,9,10,3,5
Part 973,6,5,6,5
Part 974,8,4,5,5
Part 975,8,5,10,5
Part 976,4,3,4,5
Part 977,3,2,10,5
Part 978,1,3,5,5
Part 979,9,2,3,5
Part 980,4,9,7,5
Part 981,5,8,8,5
Part 982,10,1,5,5
Part 983,4,1,10,5
Part 984,5,3,5,5
Part 985,3,10,5,5
Part 986,4,1,10,5
Part 987,4,4,10,5
Part 988,10,8,8,5
Part 989,5,6,8,5
Part 990,5,9,8,5
Part 991,9,5,7,5
Part 992,10,7,2,5
Part 993,4,9,1,5
Part 994,9,5,7,5
Part 995,9,2,8,5
Part 996,7,2,8,5
Part 997,10,9,2,5
Part 998,3,10,7,5
